time,T_h_model,T_h_meas,T_h_assim,T_c_model,T_c_meas,T_c_assim,mdot_model,mdot_assim,dP_pump_mean
96.0,306.28368271039403,306.1050322792464,306.28384929415904,302.51782396525823,302.986427115645,302.51799734060023,316.5317970792021,316.53179711629326,118744.49314753845
96.5,306.2599629855472,306.88166059629253,306.26190149490304,302.5463129619842,303.102720959432,302.5481114326955,317.7142029902783,317.7142032231869,118250.63099553544
97.0,306.2386195880901,305.388675352297,306.2373754250122,302.5764396608944,302.9137361247001,302.5753175538139,318.89167827035106,318.89167818263587,117757.4222128089
97.5,306.2146997217193,305.90910741930617,306.21388926517614,302.6027864291715,302.39519622066393,302.60203494004503,320.06422532568365,320.0642252521472,117264.88097466737
98.0,306.19180228307573,306.6074255813121,306.19230767131444,302.6290557883219,302.5161899934522,302.6295092645187,321.2318533326996,321.2318533702976,116773.02333165651
98.5,306.17079774025905,306.15482544583597,306.1702522787226,302.6557654933688,302.54162125687566,302.65524190189404,322.39456871069734,322.39456865644644,116281.8628531119
99.0,306.1493055517242,306.35577662984133,306.1506783556865,302.6809609303136,303.3597662912274,302.6823012062967,323.55237768667763,323.5523778355612,115791.41418476714
99.5,306.13028255770547,306.2465169626027,306.13010759803234,302.7077935337391,302.27344529172194,302.7076080791109,324.70529018188756,324.7052901561651,115301.69161492087
100.0,306.1102566987793,306.6657173134033,306.10950731022945,302.73280033580954,301.61765339423465,302.73201920771436,325.85331147789753,325.85331135736595,114812.7082566836
100.5,306.0901933118303,306.35848335465715,306.0893310679744,302.7564901588328,302.0521102325552,302.75560713779777,326.99644973847336,326.9964495892944,114324.47860298298
101.0,306.0705395592351,305.77647478653165,306.07043231637846,302.7793132344505,303.11792213266546,302.77922571528086,328.1347114339104,328.1347114184355,113837.01601906838
101.5,306.05214864567927,305.8690249184213,306.05191104740885,302.802730911872,302.7674297509117,302.80250366227415,329.2681075010036,329.2681074542645,113350.33443932627
